brand,description,image_urls,images,imgname,material,name,origin,price 
Baserange,"Plush sock from Baserange. Soft and durable longstaple cotton. Elasticized cuff. Structured toe and heel. Non-toxic dye. Hits at or below ankle.

• Cotton Knit
• 80% cotton, 19% nylon, 1% elastane
• Machine wash
• Made in France","https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw0b7ba22b/products/W107338/W107338_0.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwed61d62f/products/W107338/W107338_0-1.jpg?sw=600&q=70","[{'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw0b7ba22b/products/W107338/W107338_0.jpg?sw=600&q=70', 'path': 'full/37f4965f50584a3f0017f1cb21c52fb472ed647a.jpg', 'checksum': '093ea6d6ef0325f4b36422dc8d404b97'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwed61d62f/products/W107338/W107338_0-1.jpg?sw=600&q=70', 'path': 'full/bf4168ed9f95007e929d6bf1153b1e7291d06ad4.jpg', 'checksum': 'ef3c8b5930d8fafb2df8638603cc6b91'}]",,,Buckle Overankle Socks in Turnip Brown,,$31.00
Suzanne Rae,"Heeled Mary Jane from Suzanne Rae. Glossy croc-embossed leather upper with piping trim. Square toe. Double-strap vamp with goldtone buckle closures. Suede-lined heel counter. Patent leather sole. Covered block heel with rubber cap.  

• Leather upper
• Leather sole
• 3"" heel
• Made in Italy","https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwec76ca26/products/W107656/W107656_191003_NS_TT_1.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwdac78a2f/products/W107656/W107656_191003_NS_TT_2.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw15cc02d8/products/W107656/W107656_191003_NS_TT_3.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw6181bf15/products/W107656/W107656_191003_NS_TT_4.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw598d0fc9/products/W107656/W107656_191003_NS_TT_5.jpg?sw=600&q=70","[{'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwec76ca26/products/W107656/W107656_191003_NS_TT_1.jpg?sw=600&q=70', 'path': 'full/ebe849d6c569e18cb9063fa4b82e2793d38f9c9f.jpg', 'checksum': '42e0a652bd794c1d502ec003410d11be'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwdac78a2f/products/W107656/W107656_191003_NS_TT_2.jpg?sw=600&q=70', 'path': 'full/9d00f90585507c73e9e7f4adc42f8baec1cb3aca.jpg', 'checksum': 'c5b1a1a5dec25973bf30d17099b211b5'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw15cc02d8/products/W107656/W107656_191003_NS_TT_3.jpg?sw=600&q=70', 'path': 'full/7d7db3bf64b9301509b90018a1055aa86ade7da8.jpg', 'checksum': '9c718cf7f7d3914a5368e21d5c156a7d'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw6181bf15/products/W107656/W107656_191003_NS_TT_4.jpg?sw=600&q=70', 'path': 'full/6e3ed76bbe24de751255b4722072ec5808345c83.jpg', 'checksum': '427df8bb302816c26d0e12c1ffa88982'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw598d0fc9/products/W107656/W107656_191003_NS_TT_5.jpg?sw=600&q=70', 'path': 'full/5ee31959b27cc3d718e84b9469e50060f8563a0b.jpg', 'checksum': 'f21caae96f78306e43e8d03bc5b6c0d2'}]",,,Double Strap Mary Jane in Brown Croc,,$525.00
Farrow,"Fitted patchwork dress from Stelen. Sweetheart neckline. Thin straps. Darted bust. Separate long sleeve mesh crop top underneath with mock neck and merrowed edges. Straight hem with deep side slits. Unlined. Mid-calf length.

• Stretch Crushed Velvet / Mesh
• 95% polyester, 5% elastane
• Hand wash
• Imported","https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw783a5c65/products/WQ10030/WQ10030_191008_NS_OF_1.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw3fa2fa67/products/WQ10030/WQ10030_191008_NS_OF_2.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwfc53a63e/products/WQ10030/WQ10030_191008_NS_OF_3.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwa237bf36/products/WQ10030/WQ10030_191008_NS_OF_4.jpg?sw=600&q=70","[{'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw783a5c65/products/WQ10030/WQ10030_191008_NS_OF_1.jpg?sw=600&q=70', 'path': 'full/0a60508b12445804e4c5f430d92514622137cd00.jpg', 'checksum': 'f197b36e9a9ae8fa87f20e94c7e0f0ef'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw3fa2fa67/products/WQ10030/WQ10030_191008_NS_OF_2.jpg?sw=600&q=70', 'path': 'full/16d7e5c8cec53f4a0e3e021445213c9dd71171bd.jpg', 'checksum': '161249456eaf42f0cdba4dbad45d335b'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwfc53a63e/products/WQ10030/WQ10030_191008_NS_OF_3.jpg?sw=600&q=70', 'path': 'full/ea8d88bea1a8f8da8597bb572a92e1e2590ee67c.jpg', 'checksum': '19eb2c3a8613458815b25c9feae59c65'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwa237bf36/products/WQ10030/WQ10030_191008_NS_OF_4.jpg?sw=600&q=70', 'path': 'full/97ac12231caa0fb16081b2b30711d2a971ecf94d.jpg', 'checksum': '35468150ee9a2898d92d9ab25b7b4295'}]",,,Phoebe Velvet Dress,,$128.00
Which We Want,"High-waisted trouser from Which We Want. Lightweight cotton blend. Pleated front. Zip fly. Tonal belt with rectangular covered buckle. On-seam side pockets. Tapered leg. Unlined.

• Plaid Weave
• 65% cotton, 35% polyester
• Machine wash
• Made in China","https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw1116b197/products/WQ10007/WQ10007_191007_NS_OF_1.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw17445336/products/WQ10007/WQ10007_191007_NS_OF_2.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw4bb61cc9/products/WQ10007/WQ10007_191007_NS_OF_3.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw44d2eb68/products/WQ10007/WQ10007_191007_NS_OF_4.jpg?sw=600&q=70","[{'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw1116b197/products/WQ10007/WQ10007_191007_NS_OF_1.jpg?sw=600&q=70', 'path': 'full/6dea2b381f9c2afe01e8caa3d3419985947bf891.jpg', 'checksum': '3a6a860b480b4b4fc5f0c879591ced55'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw17445336/products/WQ10007/WQ10007_191007_NS_OF_2.jpg?sw=600&q=70', 'path': 'full/34aec6abb749ac01db96816c5ed884cdfb4f5eec.jpg', 'checksum': '3afbc96e7798ef316a5fa03b51d6732b'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw4bb61cc9/products/WQ10007/WQ10007_191007_NS_OF_3.jpg?sw=600&q=70', 'path': 'full/2c2eaeb08a9ea2f78057f88eba48905e2758f15b.jpg', 'checksum': '1f67e1578a16459c9d82934d50cf34b9'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw44d2eb68/products/WQ10007/WQ10007_191007_NS_OF_4.jpg?sw=600&q=70', 'path': 'full/c0b896b6a6e17b57ba80893800d9fb0a48c1bc23.jpg', 'checksum': '4679e0b5cea892cfaffd41a4b6bd0f5c'}]",,,Jennifer Plaid Trouser,,$88.00
Farrow,"Lightweight trench from Farrow. Houndstooth check body with solid raglan sleeves, collar and tie belt. Two-button double-breasted front closure. Strapped cuffs. Angled front pockets. Straight hem. Lined. 

• Plaid / Tech Poly
• 100% polyester
• Hand wash
• Imported","https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwa7e9dc3b/products/WQCD090007/WQCD090007_191004_NS_OF_1.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw2a6a6565/products/WQCD090007/WQCD090007_191004_NS_OF_2.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw32baa52d/products/WQCD090007/WQCD090007_191004_NS_OF_3.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwd8a4441f/products/WQCD090007/WQCD090007_191004_NS_OF_4.jpg?sw=600&q=70","[{'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwa7e9dc3b/products/WQCD090007/WQCD090007_191004_NS_OF_1.jpg?sw=600&q=70', 'path': 'full/59e697c00d69ffe088726ab0424a2afb169b27ec.jpg', 'checksum': 'e7dc233876c85d03da3986eb2642fffd'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw2a6a6565/products/WQCD090007/WQCD090007_191004_NS_OF_2.jpg?sw=600&q=70', 'path': 'full/dde9b6283de451beab26083311dc3403f75f5721.jpg', 'checksum': '1e74362839c1f4f1fd77c0abdc9cf221'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw32baa52d/products/WQCD090007/WQCD090007_191004_NS_OF_3.jpg?sw=600&q=70', 'path': 'full/f6928b735c921d2f4ec3f18df91cbec3864835f9.jpg', 'checksum': 'f8ab9ea7acbba4f96a94a6a52ab19030'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwd8a4441f/products/WQCD090007/WQCD090007_191004_NS_OF_4.jpg?sw=600&q=70', 'path': 'full/438ddd66e510f048902443e4a9e8496dec03b064.jpg', 'checksum': 'df329cd9207a0ef2d648e4d658579177'}]",,,Adelaide Plaid Trench,,$158.00
Stelen,"Triangle tote from Stelen. Smooth, lightweight faux leather. Magnetic snap closure. Single padded shoulder strap. Soft, lined interior with woven logo patch. 

• 100% Polyurethane 
• Made in China","https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw1fef05b9/products/WQCD100050/WQCD100050_191016_NS_TT_1.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw79dc5205/products/WQCD100050/WQCD100050_191016_NS_TT_2.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw597823be/products/WQCD100050/WQCD100050_191016_NS_TT_3.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw3919a33c/products/WQCD100050/WQCD100050_191016_NS_TT_4.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw64654a0a/products/WQCD100050/WQCD100050_191016_NS_TT_5.jpg?sw=600&q=70","[{'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw1fef05b9/products/WQCD100050/WQCD100050_191016_NS_TT_1.jpg?sw=600&q=70', 'path': 'full/8e7e0f8d335e367ee09d9eda5f05a80de684a25c.jpg', 'checksum': '57a516a2f8347a9d1eaafbde2cc7a66d'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw79dc5205/products/WQCD100050/WQCD100050_191016_NS_TT_2.jpg?sw=600&q=70', 'path': 'full/37644ecbd9063ebe1c077b14cb7304857c4b706d.jpg', 'checksum': '3d03d1c2bc3fdcbcf3c120d6f8cbb4f2'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw597823be/products/WQCD100050/WQCD100050_191016_NS_TT_3.jpg?sw=600&q=70', 'path': 'full/cf6483ba3dc3a447dbf9491bb1e8e77d315f79cd.jpg', 'checksum': '785a87ee5bfab234b31bbe0ea95fb336'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw3919a33c/products/WQCD100050/WQCD100050_191016_NS_TT_4.jpg?sw=600&q=70', 'path': 'full/f13b578e8c7e927c3dc931d064351d51aecc01da.jpg', 'checksum': 'c7df7ee21f533dfd3993503877ac92b0'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw64654a0a/products/WQCD100050/WQCD100050_191016_NS_TT_5.jpg?sw=600&q=70', 'path': 'full/950c0b4c2442d088aeeca56ed33157c2dc358863.jpg', 'checksum': 'ff481f8ed992fec7631ea8e1564e019c'}]",,,Gosia Shoulder Bag in Beige,,$88.00
Stelen,"Triangle tote from Stelen. Smooth, lightweight faux leather. Magnetic snap top closure. Single padded shoulder strap. Spacious, lined interior with woven logo patch. 

• 100% Polyurethane 
• Made in China","https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwa98bb6f2/products/WQCD100051/WQCD100051_191016_NS_TT_1.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw8f31d7d1/products/WQCD100051/WQCD100051_191016_NS_TT_2.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw175d6add/products/WQCD100051/WQCD100051_191016_NS_TT_3.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw90871a61/products/WQCD100051/WQCD100051_191016_NS_TT_4.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwb21b2f1e/products/WQCD100051/WQCD100051_191016_NS_TT_5.jpg?sw=600&q=70","[{'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwa98bb6f2/products/WQCD100051/WQCD100051_191016_NS_TT_1.jpg?sw=600&q=70', 'path': 'full/c2461be49aef33e477a03783d8d8755309b15bdd.jpg', 'checksum': '49431edd556b146fb51e37565d8f1479'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw8f31d7d1/products/WQCD100051/WQCD100051_191016_NS_TT_2.jpg?sw=600&q=70', 'path': 'full/ce3aa22c4890ff95e1ff255dfa96df02f5a8347a.jpg', 'checksum': '6a64f36444118bad49dbd66d70ed3827'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw175d6add/products/WQCD100051/WQCD100051_191016_NS_TT_3.jpg?sw=600&q=70', 'path': 'full/51d92042eddc24855f847f9e407625f2e77eae64.jpg', 'checksum': '11dedb9d070214998e8ceb08627f7234'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw90871a61/products/WQCD100051/WQCD100051_191016_NS_TT_4.jpg?sw=600&q=70', 'path': 'full/a548daa9e9fadb00db31071a5dc58b10f24e6e83.jpg', 'checksum': '2c3cfdeded27ac0d1994c4341891fe16'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwb21b2f1e/products/WQCD100051/WQCD100051_191016_NS_TT_5.jpg?sw=600&q=70', 'path': 'full/a3caee140e241dc61a2e9cea90af63cb9c672607.jpg', 'checksum': '04e0285150046e8589ad4ebe7603acdd'}]",,,Gosia Shoulder Bag in Black,,$88.00
Stelen,"Faux leather backpack from Stelen. Cinch top with round drawcord closure doubles as two adjustable shoulder straps. Bisected slip pocket at face. Interior logo patch. Lined. 

• 100% Polyurethane 
• Made in China","https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw9b93bdc1/products/WQCD100049/WQCD100049_191016_NS_TT_1.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwea975d21/products/WQCD100049/WQCD100049_191016_NS_TT_2.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwa8a66651/products/WQCD100049/WQCD100049_191016_NS_TT_3.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw1b2d6550/products/WQCD100049/WQCD100049_191016_NS_TT_4.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw9d8ff756/products/WQCD100049/WQCD100049_191016_NS_TT_5.jpg?sw=600&q=70","[{'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw9b93bdc1/products/WQCD100049/WQCD100049_191016_NS_TT_1.jpg?sw=600&q=70', 'path': 'full/dfa44005d4cc844692d0e4e1b44bb45128619bd4.jpg', 'checksum': '0adb96ac8781305ed52b9bbd7b7a36b1'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwea975d21/products/WQCD100049/WQCD100049_191016_NS_TT_2.jpg?sw=600&q=70', 'path': 'full/ccf6c253affcd9bb8c19dffd0cd0cfd203703a4e.jpg', 'checksum': '985517ae83bc6b5544a707abab915293'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwa8a66651/products/WQCD100049/WQCD100049_191016_NS_TT_3.jpg?sw=600&q=70', 'path': 'full/b722283f0bdc1be3f087a5d5c15dd04f33abb156.jpg', 'checksum': 'a8a32825c2b3c7b5050c94961d575fd1'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw1b2d6550/products/WQCD100049/WQCD100049_191016_NS_TT_4.jpg?sw=600&q=70', 'path': 'full/6d863bc27ffd3f6c4a16a9da117afda390655328.jpg', 'checksum': 'ce9f2f30647a3f0eae1ec88903e2372d'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw9d8ff756/products/WQCD100049/WQCD100049_191016_NS_TT_5.jpg?sw=600&q=70', 'path': 'full/818ce3d64b712318f97b01e3cfbb8c0ba86efecf.jpg', 'checksum': '7846ee6c14cc1006d86e19513406cce1'}]",,,Freya Mini Backpack,,$78.00
Stelen,"Wide tote bag from Stelen. Smooth, semi-structured faux leather. Magnetic snap top closure. Two wide shoulder straps. Spacious interior with woven logo patch. Tonal stitching. Coated interior.

• 100% Polyurethane 
• Made in China","https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw209228ef/products/WQCD100048/WQCD100048_191016_NS_TT_1.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw683a3b6d/products/WQCD100048/WQCD100048_191016_NS_TT_2.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw3e244110/products/WQCD100048/WQCD100048_191016_NS_TT_3.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw72b4ed40/products/WQCD100048/WQCD100048_191016_NS_TT_4.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw6e3233e7/products/WQCD100048/WQCD100048_191016_NS_TT_5.jpg?sw=600&q=70","[{'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw209228ef/products/WQCD100048/WQCD100048_191016_NS_TT_1.jpg?sw=600&q=70', 'path': 'full/ce0dc5e6b12b1b155b23105138a2e08c940803cf.jpg', 'checksum': 'eb349b6ef25d720cd199f715a6fa7c8f'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw683a3b6d/products/WQCD100048/WQCD100048_191016_NS_TT_2.jpg?sw=600&q=70', 'path': 'full/1fe028be37914cff9a4c08fbcb1e15f9c31276e3.jpg', 'checksum': '87175062bb350ca4fd5048d2f3c3f049'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw3e244110/products/WQCD100048/WQCD100048_191016_NS_TT_3.jpg?sw=600&q=70', 'path': 'full/d470971e989bd887ad725dc142fd59764ff09e61.jpg', 'checksum': '2172f62c9405fb5b3b04ecf67bbfbd6d'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw72b4ed40/products/WQCD100048/WQCD100048_191016_NS_TT_4.jpg?sw=600&q=70', 'path': 'full/aef10b5c6a6fe89c87203fbeaf135b579214bbf5.jpg', 'checksum': '1ae3dcf5e83c6eff807a0dd39d0c50c0'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw6e3233e7/products/WQCD100048/WQCD100048_191016_NS_TT_5.jpg?sw=600&q=70', 'path': 'full/8adbaf8f33ce46018d85ee0278eb833f3c727ff5.jpg', 'checksum': '05bab20609c4606e9543a1f385808173'}]",,,Lorelei Wide Bag in Grey,,$88.00
Stelen,"Wide tote bag from Stelen. Smooth, semi-structured faux leather. Magnetic snap top closure. Two wide shoulder straps. Spacious interior with woven logo patch. Tonal stitching. Coated interior.

• 100% Polyurethane 
• Made in China","https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwf5a6137f/products/WQCD100047/WQCD100047_191016_NS_TT_1.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw733247d1/products/WQCD100047/WQCD100047_191016_NS_TT_2.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw5922b5d2/products/WQCD100047/WQCD100047_191016_NS_TT_3.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw1db96081/products/WQCD100047/WQCD100047_191016_NS_TT_4.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwb5077455/products/WQCD100047/WQCD100047_191016_NS_TT_5.jpg?sw=600&q=70","[{'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwf5a6137f/products/WQCD100047/WQCD100047_191016_NS_TT_1.jpg?sw=600&q=70', 'path': 'full/08dd58b607cfb771a0c70c1ef73e5d02c404b482.jpg', 'checksum': 'caad4d8473a8143ec6974af227a0367f'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw733247d1/products/WQCD100047/WQCD100047_191016_NS_TT_2.jpg?sw=600&q=70', 'path': 'full/2abd4a3812c92dffac0fbfc5df49d986e20b0e52.jpg', 'checksum': '7a6778eb9a95a024f7dcb693fca625c0'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw5922b5d2/products/WQCD100047/WQCD100047_191016_NS_TT_3.jpg?sw=600&q=70', 'path': 'full/e85ce0a25de1878568561e0cdd37c69a8f76e7df.jpg', 'checksum': '3d71ce84157df6551f796d3357513e55'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw1db96081/products/WQCD100047/WQCD100047_191016_NS_TT_4.jpg?sw=600&q=70', 'path': 'full/62a1e5dac8322118598b1b56484baeec9d263afd.jpg', 'checksum': 'd4836d8a81394882b8ff4c54a856d2ee'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwb5077455/products/WQCD100047/WQCD100047_191016_NS_TT_5.jpg?sw=600&q=70', 'path': 'full/c3ac046c932147bdf6429db75a4b6bfb65069916.jpg', 'checksum': 'a346b2c5adfbc4a0d310c963cf0423c1'}]",,,Lorelei Wide Bag in Black,,$88.00
Susanne Kaufmann,"Luxurious bathing oil from Susanne Kaufmann. Formulated with cinnamon, clove and orange to improve mood and protect skin during colder seasons. Glass vessel. 

HOW TO USE: Shake into water for calming nurturing bath. 

• 8.4 fl. oz.
• Made in Austria 

NOTE: See sizing tab for ingredient information.","https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwb6d534b4/products/WPF10031/WPF10031_191011_NS_TT_1.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw8d5873ba/products/WPF10031/WPF10031_191011_NS_TT_2.jpg?sw=600&q=70","[{'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwb6d534b4/products/WPF10031/WPF10031_191011_NS_TT_1.jpg?sw=600&q=70', 'path': 'full/57b61062288a645e86b86722184f4c0d446184be.jpg', 'checksum': '56c35ece1cecef922c01a23adb16a6c3'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw8d5873ba/products/WPF10031/WPF10031_191011_NS_TT_2.jpg?sw=600&q=70', 'path': 'full/b24963d9dc351906ef15c21d6b2f13d7d35500b5.jpg', 'checksum': '92e5a7e496647efb5ec617495d67cc25'}]",,,Oil Bath Winter,,$76.00
